"id","session","handle","plugin","event","timestamp","call_id","username","callee","call_type"
1254,1941904563590770,1625915798415445,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.216:42908;rport=42908;branch=z9hG4bK1rK1DKUcB1gDe;received=192.168.2.216\r\nFrom: <sip:10030@sip.tb>;tag=y81eUeec50QXm\r\nTo: <sip:10030@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.4d59718d\r\nCall-ID: 5fc10b4d-38b1-123a-e4b4-0050568a33e8\r\nCSeq: 957753581 REGISTER\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-05-26 10:42:18.000,"","","",undefined
404,873663062392438,3365599263019141,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:57512;rport;branch=z9hG4bK17BSKj5vK3e9K\r\nMax-Forwards: 70\r\nFrom: <sip:10005@sip.tb>;tag=1DcvttaB7Fv2p\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: d50b9d15-3258-123a-b38a-0050568a2cf5\r\nCSeq: 957579146 REGISTER\r\nContact: 10005 <sip:10005@192.168.2.82:57512>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:49:43.000,"","","",undefined
405,873663062392438,3365599263019141,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:57512;rport;branch=z9hG4bK17BSKj5vK3e9K\r\nMax-Forwards: 70\r\nFrom: <sip:10005@sip.tb>;tag=1DcvttaB7Fv2p\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: d50b9d15-3258-123a-b38a-0050568a2cf5\r\nCSeq: 957579146 REGISTER\r\nContact: 10005 <sip:10005@192.168.2.82:57512>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:49:43.000,"","","",undefined
406,873663062392438,3365599263019141,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:57512;rport=57512;branch=z9hG4bK17BSKj5vK3e9K;received=192.168.2.82\r\nFrom: <sip:10005@sip.tb>;tag=1DcvttaB7Fv2p\r\nTo: <sip:10005@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.2c62a0d7\r\nCall-ID: d50b9d15-3258-123a-b38a-0050568a2cf5\r\nCSeq: 957579146 REGISTER\r\nContact: <sip:10005@192.168.2.82:57512>;expires=3600\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:49:43.000,"","","",undefined
407,873663062392438,3365599263019141,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10005@sip.tb"",""proxy"":""sip:sip.tb""}",2021-05-18 08:49:43.000,"","","",undefined
408,873663062392438,3365599263019141,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 100 Trying\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bKd983.37fd996851153669b37dcd3c2a798a5f.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK0gUBB0eXpcK5c\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=111pNN1r0eNSj\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: e81a47eb-3258-123a-8cb5-0050568a2cf5\r\nCSeq: 36110115 INVITE\r\nUser-Agent: WebRTC Gateway\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:50:15.000,"","","",undefined
409,873663062392438,3365599263019141,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""INVITE sip:10005@192.168.2.82:57512 SIP/2.0\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bKd983.37fd996851153669b37dcd3c2a798a5f.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK0gUBB0eXpcK5c\r\nMax-Forwards: 69\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=111pNN1r0eNSj\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: e81a47eb-3258-123a-8cb5-0050568a2cf5\r\nCSeq: 36110115 INVITE\r\nContact: <sip:mod_sofia@192.168.2.82:5090>\r\nUser-Agent: FreeSWITCH-mod_sofia/1.8.7~64bit\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, MESSAGE, INFO, UPDATE, REGISTER, REFER, NOTIFY, PUBLISH, SUBSCRIBE\r\nSupported: timer, path, replaces\r\nAllow-Events: talk, hold, conference, presence, as-feature-event, dialog, line-seize, call-info, sla, include-session-description, presence.winfo, message-summary, refer\r\nContent-Type: application/sdp\r\nContent-Disposition: session\r\nContent-Length: 220\r\nX-FS-Support: update_display,send_info\r\nRemote-Party-ID: <sip:0000000000@192.168.2.82>;party=calling;screen=yes;privacy=off\r\n\r\nv=0\r\no=FreeSWITCH 1621276647 1621276648 IN IP4 192.168.2.82\r\ns=FreeSWITCH\r\nc=IN IP4 192.168.2.82\r\nt=0 0\r\nm=audio 51168 RTP/AVP 8 101\r\na=rtpmap:8 PCMA/8000\r\na=rtpmap:101 telephone-event/8000\r\na=fmtp:101 0-16\r\na=ptime:20\r\n""}",2021-05-18 08:50:15.000,"","","",undefined
410,873663062392438,3365599263019141,janus.plugin.sip,"{""event"":""incomingcall"",""call-id"":""e81a47eb-3258-123a-8cb5-0050568a2cf5"",""username"":""sip:0000000000@192.168.2.82"",""displayname"":""\""\"""",""callee"":""sip:10005@sip.tb""}",2021-05-18 08:50:15.000,e81a47eb-3258-123a-8cb5-0050568a2cf5,sip:0000000000@192.168.2.82,sip:10005@sip.tb,incoming
411,873663062392438,3365599263019141,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 180 Ringing\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bKd983.37fd996851153669b37dcd3c2a798a5f.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK0gUBB0eXpcK5c\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=111pNN1r0eNSj\r\nTo: <sip:10005@sip.tb>;tag=2p5mvNUe4rjNj\r\nCall-ID: e81a47eb-3258-123a-8cb5-0050568a2cf5\r\nCSeq: 36110115 INVITE\r\nContact: 10005 <sip:10005@192.168.2.82:57512>\r\nUser-Agent: WebRTC Gateway\r\nAccept: application/sdp\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:50:15.000,"","","",undefined
412,873663062392438,3365599263019141,janus.plugin.sip,"{""event"":""accepted"",""call-id"":""e81a47eb-3258-123a-8cb5-0050568a2cf5""}",2021-05-18 08:50:19.000,"","","",undefined
413,873663062392438,3365599263019141,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bKd983.37fd996851153669b37dcd3c2a798a5f.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK0gUBB0eXpcK5c\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=111pNN1r0eNSj\r\nTo: <sip:10005@sip.tb>;tag=2p5mvNUe4rjNj\r\nCall-ID: e81a47eb-3258-123a-8cb5-0050568a2cf5\r\nCSeq: 36110115 INVITE\r\nContact: 10005 <sip:10005@192.168.2.82:57512>\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces\r\nContent-Type: application/sdp\r\nContent-Disposition: session\r\nContent-Length: 191\r\n\r\nv=0\r\no=- 7493343240862436601 5556424154056930682 IN IP4 192.168.2.82\r\ns=-\r\nt=0 0\r\nm=audio 53876 RTP/AVP 8 101\r\nc=IN IP4 192.168.2.82\r\na=rtpmap:8 PCMA/8000\r\na=rtpmap:101 telephone-event/8000\r\n""}",2021-05-18 08:50:19.000,"","","",undefined
414,873663062392438,3365599263019141,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""ACK sip:10005@192.168.2.82:57512 SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bKd983.ff963f81d15f878bbcdb7b44fb25ab82.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK1Sm4cUZ0KN9Qr\r\nMax-Forwards: 69\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=111pNN1r0eNSj\r\nTo: <sip:10005@sip.tb>;tag=2p5mvNUe4rjNj\r\nCall-ID: e81a47eb-3258-123a-8cb5-0050568a2cf5\r\nCSeq: 36110115 ACK\r\nContact: <sip:mod_sofia@192.168.2.82:5090>\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:50:19.000,"","","",undefined
415,873663062392438,3365599263019141,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""BYE sip:mod_sofia@192.168.2.82:5090 SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:57512;rport;branch=z9hG4bK42Q3r3Q7ayH1p\r\nRoute: <sip:192.168.2.216;lr>\r\nMax-Forwards: 70\r\nFrom: <sip:10005@sip.tb>;tag=2p5mvNUe4rjNj\r\nTo: \""\"" <sip:0000000000@192.168.2.82>;tag=111pNN1r0eNSj\r\nCall-ID: e81a47eb-3258-123a-8cb5-0050568a2cf5\r\nCSeq: 957579148 BYE\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:51:43.000,"","","",undefined
1255,1941904563590770,1625915798415445,janus.plugin.sip,"{""event"":""unregistered"",""identity"":""sip:10030@sip.tb"",""proxy"":""sip:sip.tb""}",2021-05-26 10:42:18.000,"","","",undefined
1742,3674063411911903,5530678757947122,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10030@sip.tb"",""proxy"":""sip:sip.tb""}",2021-05-28 11:40:23.000,"","","",undefined
416,873663062392438,3365599263019141,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:57512;received=192.168.2.82;rport=57512;branch=z9hG4bK42Q3r3Q7ayH1p\r\nFrom: <sip:10005@sip.tb>;tag=2p5mvNUe4rjNj\r\nTo: \""\"" <sip:0000000000@192.168.2.82>;tag=111pNN1r0eNSj\r\nCall-ID: e81a47eb-3258-123a-8cb5-0050568a2cf5\r\nCSeq: 957579148 BYE\r\nUser-Agent: FreeSWITCH-mod_sofia/1.8.7~64bit\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, MESSAGE, INFO, UPDATE, REGISTER, REFER, NOTIFY, PUBLISH, SUBSCRIBE\r\nSupported: timer, path, replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:51:43.000,"","","",undefined
417,873663062392438,3365599263019141,janus.plugin.sip,"{""event"":""hangup"",""call-id"":""e81a47eb-3258-123a-8cb5-0050568a2cf5"",""code"":200,""reason"":""to BYE""}",2021-05-18 08:51:43.000,e81a47eb-3258-123a-8cb5-0050568a2cf5,"","",hangup
418,4255247666071129,1804401427261363,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:36120;rport;branch=z9hG4bK205tv60rXDDQQ\r\nMax-Forwards: 70\r\nFrom: <sip:10005@sip.tb>;tag=2F0Fjcr13KaHg\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: 95a9ff77-3259-123a-c9b2-0050568a2cf5\r\nCSeq: 957579227 REGISTER\r\nContact: 10005 <sip:10005@192.168.2.82:36120>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:55:06.000,"","","",undefined
419,4255247666071129,1804401427261363,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:36120;rport;branch=z9hG4bK205tv60rXDDQQ\r\nMax-Forwards: 70\r\nFrom: <sip:10005@sip.tb>;tag=2F0Fjcr13KaHg\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: 95a9ff77-3259-123a-c9b2-0050568a2cf5\r\nCSeq: 957579227 REGISTER\r\nContact: 10005 <sip:10005@192.168.2.82:36120>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:55:06.000,"","","",undefined
420,4255247666071129,1804401427261363,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:36120;rport=36120;branch=z9hG4bK205tv60rXDDQQ;received=192.168.2.82\r\nFrom: <sip:10005@sip.tb>;tag=2F0Fjcr13KaHg\r\nTo: <sip:10005@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.afb65e33\r\nCall-ID: 95a9ff77-3259-123a-c9b2-0050568a2cf5\r\nCSeq: 957579227 REGISTER\r\nContact: <sip:10005@192.168.2.82:36120>;expires=3600\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:55:06.000,"","","",undefined
421,4255247666071129,1804401427261363,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10005@sip.tb"",""proxy"":""sip:sip.tb""}",2021-05-18 08:55:06.000,"","","",undefined
422,3268834313381629,1991745389911565,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""REGISTER sip:sip.tb SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:33330;rport;branch=z9hG4bK7XK5p7SN1c6QK\r\nMax-Forwards: 70\r\nFrom: <sip:10005@sip.tb>;tag=7SH86gpFBcegK\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: b80315d0-3259-123a-c9b2-0050568a2cf5\r\nCSeq: 957579242 REGISTER\r\nContact: 10005 <sip:10005@192.168.2.82:33330>\r\nExpires: 3600\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces, path\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:56:04.000,"","","",undefined
423,3268834313381629,1991745389911565,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:33330;rport=33330;branch=z9hG4bK7XK5p7SN1c6QK;received=192.168.2.82\r\nFrom: <sip:10005@sip.tb>;tag=7SH86gpFBcegK\r\nTo: <sip:10005@sip.tb>;tag=13ad6ee50629b4d5bf0e6f8bbff6cf17.dc9a92b7\r\nCall-ID: b80315d0-3259-123a-c9b2-0050568a2cf5\r\nCSeq: 957579242 REGISTER\r\nContact: <sip:10005@192.168.2.82:33330>;expires=3600\r\nServer: kamailio (5.3.4 (x86_64/linux))\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:56:04.000,"","","",undefined
424,3268834313381629,1991745389911565,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10005@sip.tb"",""proxy"":""sip:sip.tb""}",2021-05-18 08:56:04.000,"","","",undefined
425,3268834313381629,1991745389911565,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 100 Trying\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bK5398.0a2fda731d57b3028877107a6d9002c3.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK22DXepg4gyZam\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=81UXtmj2Fatjp\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: c93e6c34-3259-123a-8cb5-0050568a2cf5\r\nCSeq: 36110304 INVITE\r\nUser-Agent: WebRTC Gateway\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:56:33.000,"","","",undefined
426,3268834313381629,1991745389911565,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""INVITE sip:10005@192.168.2.82:33330 SIP/2.0\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bK5398.0a2fda731d57b3028877107a6d9002c3.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK22DXepg4gyZam\r\nMax-Forwards: 69\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=81UXtmj2Fatjp\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: c93e6c34-3259-123a-8cb5-0050568a2cf5\r\nCSeq: 36110304 INVITE\r\nContact: <sip:mod_sofia@192.168.2.82:5090>\r\nUser-Agent: FreeSWITCH-mod_sofia/1.8.7~64bit\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, MESSAGE, INFO, UPDATE, REGISTER, REFER, NOTIFY, PUBLISH, SUBSCRIBE\r\nSupported: timer, path, replaces\r\nAllow-Events: talk, hold, conference, presence, as-feature-event, dialog, line-seize, call-info, sla, include-session-description, presence.winfo, message-summary, refer\r\nContent-Type: application/sdp\r\nContent-Disposition: session\r\nContent-Length: 220\r\nX-FS-Support: update_display,send_info\r\nRemote-Party-ID: <sip:0000000000@192.168.2.82>;party=calling;screen=yes;privacy=off\r\n\r\nv=0\r\no=FreeSWITCH 1621278537 1621278538 IN IP4 192.168.2.82\r\ns=FreeSWITCH\r\nc=IN IP4 192.168.2.82\r\nt=0 0\r\nm=audio 49656 RTP/AVP 8 101\r\na=rtpmap:8 PCMA/8000\r\na=rtpmap:101 telephone-event/8000\r\na=fmtp:101 0-16\r\na=ptime:20\r\n""}",2021-05-18 08:56:33.000,"","","",undefined
427,3268834313381629,1991745389911565,janus.plugin.sip,"{""event"":""incomingcall"",""call-id"":""c93e6c34-3259-123a-8cb5-0050568a2cf5"",""username"":""sip:0000000000@192.168.2.82"",""displayname"":""\""\"""",""callee"":""sip:10005@sip.tb""}",2021-05-18 08:56:33.000,c93e6c34-3259-123a-8cb5-0050568a2cf5,sip:0000000000@192.168.2.82,sip:10005@sip.tb,incoming
428,3268834313381629,1991745389911565,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 180 Ringing\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bK5398.0a2fda731d57b3028877107a6d9002c3.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK22DXepg4gyZam\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=81UXtmj2Fatjp\r\nTo: <sip:10005@sip.tb>;tag=82a18B7j8m42e\r\nCall-ID: c93e6c34-3259-123a-8cb5-0050568a2cf5\r\nCSeq: 36110304 INVITE\r\nContact: 10005 <sip:10005@192.168.2.82:33330>\r\nUser-Agent: WebRTC Gateway\r\nAccept: application/sdp\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:56:33.000,"","","",undefined
429,3268834313381629,1991745389911565,janus.plugin.sip,"{""event"":""accepted"",""call-id"":""c93e6c34-3259-123a-8cb5-0050568a2cf5""}",2021-05-18 08:56:37.000,"","","",undefined
1758,1218605228860431,5132432276196823,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10020@sip.tb"",""proxy"":""sip:sip.tb""}",2021-05-28 12:14:09.000,"","","",undefined
1926,8324207247339659,4764287325574750,janus.plugin.sip,"{""event"":""registered"",""identity"":""sip:10020@sip.tb"",""proxy"":""sip:sip.tb""}",2021-05-29 10:58:48.000,"","","",undefined
430,3268834313381629,1991745389911565,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bK5398.0a2fda731d57b3028877107a6d9002c3.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK22DXepg4gyZam\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=81UXtmj2Fatjp\r\nTo: <sip:10005@sip.tb>;tag=82a18B7j8m42e\r\nCall-ID: c93e6c34-3259-123a-8cb5-0050568a2cf5\r\nCSeq: 36110304 INVITE\r\nContact: 10005 <sip:10005@192.168.2.82:33330>\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces\r\nContent-Type: application/sdp\r\nContent-Disposition: session\r\nContent-Length: 189\r\n\r\nv=0\r\no=- 755125157437334316 793414987745100498 IN IP4 192.168.2.82\r\ns=-\r\nt=0 0\r\nm=audio 53622 RTP/AVP 8 101\r\nc=IN IP4 192.168.2.82\r\na=rtpmap:8 PCMA/8000\r\na=rtpmap:101 telephone-event/8000\r\n""}",2021-05-18 08:56:37.000,"","","",undefined
431,3268834313381629,1991745389911565,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""ACK sip:10005@192.168.2.82:33330 SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bK5398.6faf59e98fb7ba023af80ccbf2c6d1ae.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK3B7NgH17D7NXF\r\nMax-Forwards: 69\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=81UXtmj2Fatjp\r\nTo: <sip:10005@sip.tb>;tag=82a18B7j8m42e\r\nCall-ID: c93e6c34-3259-123a-8cb5-0050568a2cf5\r\nCSeq: 36110304 ACK\r\nContact: <sip:mod_sofia@192.168.2.82:5090>\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:56:37.000,"","","",undefined
432,3268834313381629,1991745389911565,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""BYE sip:mod_sofia@192.168.2.82:5090 SIP/2.0\r\nVia: SIP/2.0/UDP 192.168.2.82:33330;rport;branch=z9hG4bK9F6ptXUvUyjXa\r\nRoute: <sip:192.168.2.216;lr>\r\nMax-Forwards: 70\r\nFrom: <sip:10005@sip.tb>;tag=82a18B7j8m42e\r\nTo: \""\"" <sip:0000000000@192.168.2.82>;tag=81UXtmj2Fatjp\r\nCall-ID: c93e6c34-3259-123a-8cb5-0050568a2cf5\r\nCSeq: 957579244 BYE\r\nUser-Agent: WebRTC Gateway\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, UPDATE, REFER, MESSAGE, INFO, NOTIFY\r\nSupported: replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:56:58.000,"","","",undefined
433,3268834313381629,1991745389911565,janus.plugin.sip,"{""event"":""sip-in"",""sip"":""SIP/2.0 200 OK\r\nVia: SIP/2.0/UDP 192.168.2.82:33330;received=192.168.2.82;rport=33330;branch=z9hG4bK9F6ptXUvUyjXa\r\nFrom: <sip:10005@sip.tb>;tag=82a18B7j8m42e\r\nTo: \""\"" <sip:0000000000@192.168.2.82>;tag=81UXtmj2Fatjp\r\nCall-ID: c93e6c34-3259-123a-8cb5-0050568a2cf5\r\nCSeq: 957579244 BYE\r\nUser-Agent: FreeSWITCH-mod_sofia/1.8.7~64bit\r\nAllow: INVITE, ACK, BYE, CANCEL, OPTIONS, MESSAGE, INFO, UPDATE, REGISTER, REFER, NOTIFY, PUBLISH, SUBSCRIBE\r\nSupported: timer, path, replaces\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:56:58.000,"","","",undefined
434,3268834313381629,1991745389911565,janus.plugin.sip,"{""event"":""hangup"",""call-id"":""c93e6c34-3259-123a-8cb5-0050568a2cf5"",""code"":200,""reason"":""to BYE""}",2021-05-18 08:56:58.000,c93e6c34-3259-123a-8cb5-0050568a2cf5,"","",hangup
435,3268834313381629,1991745389911565,janus.plugin.sip,"{""event"":""sip-out"",""sip"":""SIP/2.0 100 Trying\r\nVia: SIP/2.0/UDP 192.168.2.216;branch=z9hG4bK072.2667f5ab3486735c5a7ff4f571239b9c.0\r\nVia: SIP/2.0/UDP 192.168.2.82:5090;received=192.168.2.82;rport=5090;branch=z9hG4bK4m0ejcjBBgcgB\r\nRecord-Route: <sip:192.168.2.216;lr>\r\nFrom: \""\"" <sip:0000000000@192.168.2.82>;tag=c60010Ng4DKXm\r\nTo: <sip:10005@sip.tb>\r\nCall-ID: dbc62982-3259-123a-8cb5-0050568a2cf5\r\nCSeq: 36110320 INVITE\r\nUser-Agent: WebRTC Gateway\r\nContent-Length: 0\r\n\r\n""}",2021-05-18 08:57:04.000,"","","",undefined
